% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 x probe attenuation
% Time span 55.70 s, time offset 27.85 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2022-09-09 T 13:04:18 -0400
% Time (s), Channel A (V), Channel B (V)
8.8526164320e+00, 6.7940726049e-03, 1.9898863890e+00
8.8560291600e+00, 4.1189523236e-03, 1.9911103481e+00
8.8594418880e+00, 3.7085229105e-03, 1.9907292351e+00
8.8628546160e+00, 6.7574271216e-03, 1.9902161983e+00
8.8662673440e+00, 8.1572845838e-03, 1.9888456573e+00
8.8696800720e+00, 5.9512264888e-03, 1.9891974539e+00
8.8730928000e+00, 3.6352319439e-03, 1.9921877253e+00
8.8765055280e+00, 4.6100017998e-03, 1.9907219060e+00
8.8799182560e+00, 8.5457267069e-03, 1.9893220485e+00
8.8833309840e+00, 8.9634852166e-03, 1.9885671516e+00
8.8867437120e+00, 6.4129595785e-03, 1.9902455147e+00
8.8901564400e+00, 4.7565837331e-03, 1.9921510798e+00
8.8935691680e+00, 5.5188097858e-03, 1.9902381856e+00
8.8969818960e+00, 8.6336758668e-03, 1.9899230345e+00
8.9003946240e+00, 8.1939300671e-03, 1.9884645442e+00
8.9038073520e+00, 5.2549623060e-03, 1.9900036545e+00
8.9072200800e+00, 4.3901289000e-03, 1.9917626377e+00
8.9106328080e+00, 5.2989368860e-03, 1.9906559441e+00
8.9140455360e+00, 7.9374116840e-03, 1.9899670090e+00
8.9174582640e+00, 9.5937875294e-03, 1.9893733522e+00
8.9208709920e+00, 6.7574271216e-03, 1.9903847676e+00
8.9242837200e+00, 5.1230385661e-03, 1.9925688384e+00
8.9276964480e+00, 6.8893508615e-03, 1.9902675020e+00
8.9311091760e+00, 9.0074597965e-03, 1.9907145769e+00
8.9345219040e+00, 8.8975233466e-03, 1.9888236700e+00
8.9379346320e+00, 6.4496050618e-03, 1.9885671516e+00
8.9413473600e+00, 4.1775850968e-03, 1.9863610935e+00
8.9447600880e+00, 6.9919582147e-03, 1.9839424916e+00
8.9481728160e+00, 8.6776504468e-03, 1.9827112033e+00
8.9515855440e+00, 8.5750430935e-03, 1.9803658924e+00
8.9549982720e+00, 5.0717348895e-03, 1.9810694857e+00
8.9584110000e+00, 3.8477757471e-03, 1.9807909800e+00
8.9618237280e+00, 7.5196531743e-03, 1.9782404544e+00
8.9652364560e+00, 9.6963948827e-03, 1.9768919006e+00
8.9686491840e+00, 8.3258538070e-03, 1.9737330599e+00
8.9720619120e+00, 5.3868860459e-03, 1.9741581475e+00
8.9754746400e+00, 4.8591910863e-03, 1.9722672406e+00
8.9788873680e+00, 7.1898438246e-03, 1.9704716119e+00
8.9823000960e+00, 9.1540417297e-03, 1.9686539960e+00
8.9857128240e+00, 7.0945655680e-03, 1.9661327867e+00
8.9891255520e+00, 4.4560907700e-03, 1.9673201004e+00
8.9925382800e+00, 5.5041515925e-03, 1.9652019914e+00
8.9959510080e+00, 8.6263467701e-03, 1.9629666169e+00
8.9993637360e+00, 1.0092166102e-02, 1.9598151054e+00
9.0027764640e+00, 7.8641207174e-03, 1.9584738807e+00
9.0061891920e+00, 6.3250104185e-03, 1.9594999542e+00
9.0096019200e+00, 5.9952010688e-03, 1.9560552788e+00
9.0130146480e+00, 8.0986518105e-03, 1.9542449919e+00
9.0164273760e+00, 8.8095741867e-03, 1.9523174395e+00
9.0198401040e+00, 7.0799073746e-03, 1.9507270255e+00
9.0232528320e+00, 4.4560907700e-03, 1.9520169465e+00
9.0266655600e+00, 6.2004157753e-03, 1.9488361186e+00
9.0300782880e+00, 8.5383976102e-03, 1.9469891862e+00
9.0334910160e+00, 9.4105601129e-03, 1.9444459897e+00
9.0369037440e+00, 7.7835006541e-03, 1.9434419034e+00
9.0403164720e+00, 5.3868860459e-03, 1.9443067368e+00
9.0437292000e+00, 6.6548197683e-03, 1.9412065290e+00
9.0471419280e+00, 9.6450912060e-03, 1.9399972280e+00
9.0505546560e+00, 9.2566490830e-03, 1.9361494523e+00
9.0539673840e+00, 6.5595415117e-03, 1.9371901840e+00
9.0573801120e+00, 5.6507335257e-03, 1.9383481813e+00
9.0607928400e+00, 7.5489695610e-03, 1.9354458590e+00
9.0642055680e+00, 9.7623567526e-03, 1.9335842684e+00
9.0676182960e+00, 9.3299400496e-03, 1.9312242993e+00
9.0710310240e+00, 7.2777929845e-03, 1.9310264137e+00
9.0744437520e+00, 6.1491120987e-03, 1.9321111200e+00
9.0778564800e+00, 8.5750430935e-03, 1.9285565081e+00
9.0812692080e+00, 1.0356013582e-02, 1.9269660941e+00
9.0846819360e+00, 9.0880798598e-03, 1.9231476348e+00
9.0880946640e+00, 6.4496050618e-03, 1.9246281123e+00
9.0915073920e+00, 5.0131021162e-03, 1.9222828014e+00
9.0949201200e+00, 7.8128170408e-03, 1.9195124028e+00
9.0983328480e+00, 9.9382550725e-03, 1.9177900651e+00
9.1017455760e+00, 9.6817366893e-03, 1.9143234024e+00
9.1051583040e+00, 7.0579200847e-03, 1.9148804137e+00
9.1085710320e+00, 6.3103522252e-03, 1.9143307315e+00
9.1119837600e+00, 8.4284611603e-03, 1.9112818273e+00
9.1153964880e+00, 9.4691928862e-03, 1.9092516675e+00
9.1188092160e+00, 8.0766645206e-03, 1.9055944483e+00
9.1222219440e+00, 6.8160598948e-03, 1.9085554033e+00
9.1256346720e+00, 6.6914652516e-03, 1.9060854978e+00
9.1290474000e+00, 8.3478410970e-03, 1.9029193280e+00
9.1324601280e+00, 9.7183821727e-03, 1.9008891682e+00
9.1358728560e+00, 8.4504484503e-03, 1.8976203911e+00
9.1392855840e+00, 6.4862505451e-03, 1.8980894533e+00
9.1426983120e+00, 7.2484765979e-03, 1.8956342059e+00
9.1461110400e+00, 1.0040862426e-02, 1.8936700080e+00
9.1495237680e+00, 1.1286808858e-02, 1.8910974951e+00
9.1529364960e+00, 9.8209895259e-03, 1.8904452055e+00
9.1563492240e+00, 6.9259963448e-03, 1.8919476703e+00
9.1597619520e+00, 8.3185247104e-03, 1.8888401333e+00
9.1631746800e+00, 1.0407317259e-02, 1.8874622631e+00
9.1665874080e+00, 1.0546570095e-02, 1.8851755850e+00
9.1700001360e+00, 8.2452337438e-03, 1.8842228024e+00
9.1734128640e+00, 6.1197957120e-03, 1.8848750920e+00
9.1768255920e+00, 8.1352972938e-03, 1.8827349958e+00
9.1802383200e+00, 1.0729797512e-02, 1.8810566327e+00
9.1836510480e+00, 1.0773772092e-02, 1.8781616395e+00
9.1870637760e+00, 8.2379046471e-03, 1.8776266154e+00
9.1904765040e+00, 6.9113381514e-03, 1.8776705900e+00
9.1938892320e+00, 8.3258538070e-03, 1.8752373299e+00
9.1973019600e+00, 1.0202102552e-02, 1.8721297929e+00
9.2007146880e+00, 1.0539240999e-02, 1.8696232419e+00
9.2041274160e+00, 7.9887153606e-03, 1.8701362786e+00
9.2075401440e+00, 6.9773000214e-03, 1.8707665809e+00
9.2109528720e+00, 7.7908297508e-03, 1.8673145764e+00
9.2143656000e+00, 9.8356477192e-03, 1.8650498855e+00
9.2177783280e+00, 9.3519273396e-03, 1.8620522850e+00
9.2211910560e+00, 6.3469977085e-03, 1.8629171184e+00
9.2246037840e+00, 6.3250104185e-03, 1.8631736368e+00
9.2280165120e+00, 9.3739146296e-03, 1.8595970376e+00
9.2314292400e+00, 1.1118239635e-02, 1.8589154316e+00
9.2348419680e+00, 1.0803088478e-02, 1.8555660345e+00
9.2382546960e+00, 7.8201461374e-03, 1.8569292464e+00
9.2416674240e+00, 6.9773000214e-03, 1.8562622987e+00
9.2450801520e+00, 8.3624992903e-03, 1.8535578620e+00
9.2484928800e+00, 1.1015632282e-02, 1.8517182587e+00
9.2519056080e+00, 1.0473279129e-02, 1.8488892274e+00
9.2553183360e+00, 7.7175387842e-03, 1.8504136795e+00
9.2587310640e+00, 6.2077448720e-03, 1.8497907063e+00
9.2621437920e+00, 8.2159173571e-03, 1.8458989560e+00
9.2655565200e+00, 9.6890657860e-03, 1.8433484303e+00
9.2689692480e+00, 6.8527053782e-03, 1.8410837395e+00
9.2723819760e+00, 4.4341034800e-03, 1.8434290504e+00
9.2757947040e+00, 6.1784284853e-03, 1.8411423722e+00
9.2792074320e+00, 7.8934371040e-03, 1.8383866319e+00
9.2826201600e+00, 1.0480608225e-02, 1.8354989678e+00
9.2860328880e+00, 8.7362832201e-03, 1.8344069324e+00
9.2894456160e+00, 4.2801924501e-03, 1.8360779664e+00
9.2928583440e+00, 4.4634198666e-03, 1.8328531639e+00
9.2962710720e+00, 7.5196531743e-03, 1.8304272329e+00
9.2996838000e+00, 1.0656506545e-02, 1.8282065166e+00
9.3030965280e+00, 9.4911801762e-03, 1.8258905221e+00
9.3065092560e+00, 6.9479836347e-03, 1.8280306183e+00
9.3099219840e+00, 7.3804003378e-03, 1.8262862933e+00
9.3133347120e+00, 1.0172786166e-02, 1.8253408398e+00
9.3167474400e+00, 1.0509924612e-02, 1.8219401390e+00
9.3201601680e+00, 8.3551701937e-03, 1.8205915852e+00
9.3235728960e+00, 6.3103522252e-03, 1.8214930641e+00
9.3269856240e+00, 8.2672210337e-03, 1.8172861626e+00
9.3303983520e+00, 1.0348684486e-02, 1.8159156215e+00
9.3338110800e+00, 1.1191530602e-02, 1.8126468444e+00
9.3372238080e+00, 8.1792718738e-03, 1.8126101989e+00
9.3406365360e+00, 7.0945655680e-03, 1.8138194999e+00
9.3440492640e+00, 9.5058383695e-03, 1.8109025194e+00
9.3474619920e+00, 1.1352770728e-02, 1.8090849034e+00
9.3508747200e+00, 1.1352770728e-02, 1.8067176052e+00
9.3542874480e+00, 8.4431193536e-03, 1.8060213410e+00
9.3577001760e+00, 7.2118311145e-03, 1.8065710233e+00
9.3611129040e+00, 9.3299400496e-03, 1.8035514355e+00
9.3645256320e+00, 1.1389416211e-02, 1.8007956951e+00
9.3679383600e+00, 1.1360099825e-02, 1.7983111314e+00
9.3713510880e+00, 8.7362832201e-03, 1.7987655353e+00
9.3747638160e+00, 7.8421334274e-03, 1.7976075381e+00
9.3781765440e+00, 1.0436633645e-02, 1.7948591268e+00
9.3815892720e+00, 1.1770529238e-02, 1.7938843570e+00
9.3850020000e+00, 1.1763200141e-02, 1.7916636407e+00
9.3884147280e+00, 9.5351547561e-03, 1.7922572975e+00
9.3918274560e+00, 8.4064738703e-03, 1.7916489825e+00
9.3952401840e+00, 1.0136140682e-02, 1.7889372167e+00
9.3986529120e+00, 1.2202945941e-02, 1.7864819693e+00
9.4020656400e+00, 1.1330783438e-02, 1.7852580102e+00
9.4054783680e+00, 8.8388905733e-03, 1.7866578677e+00
9.4088910960e+00, 8.9121815399e-03, 1.7846350370e+00
9.4123038240e+00, 1.1286808858e-02, 1.7822457515e+00
9.4157165520e+00, 1.2488780711e-02, 1.7809851468e+00
9.4191292800e+00, 1.1103581442e-02, 1.7787351142e+00
9.4225420080e+00, 9.1980163097e-03, 1.7797978332e+00
9.4259547360e+00, 8.4431193536e-03, 1.7778995972e+00
9.4293674640e+00, 1.0891037638e-02, 1.7753710588e+00
9.4327801920e+00, 1.2950513800e-02, 1.7742643652e+00
9.4361929200e+00, 1.2034376718e-02, 1.7730697225e+00
9.4396056480e+00, 1.0443962742e-02, 1.7741690870e+00
9.4430183760e+00, 1.0847063058e-02, 1.7709955881e+00
9.4464311040e+00, 1.2085680394e-02, 1.7695297688e+00
9.4498438320e+00, 1.1902452978e-02, 1.7661877007e+00
9.4532565600e+00, 1.0531911902e-02, 1.7654474619e+00
9.4566692880e+00, 8.3258538070e-03, 1.7664735355e+00
9.4600820160e+00, 9.7330403660e-03, 1.7632047583e+00
9.4634947440e+00, 1.2232262327e-02, 1.7615044079e+00
9.4669074720e+00, 1.2422818841e-02, 1.7588952495e+00
9.4703202000e+00, 1.0495266419e-02, 1.7582429599e+00
9.4737329280e+00, 8.9488270232e-03, 1.7583748836e+00
9.4771456560e+00, 9.9895587491e-03, 1.7556118142e+00
9.4805583840e+00, 1.1807174721e-02, 1.7534570598e+00
9.4839711120e+00, 1.2232262327e-02, 1.7509285214e+00
9.4873838400e+00, 1.0685822932e-02, 1.7517200639e+00
9.4907965680e+00, 8.8828651533e-03, 1.7518080130e+00
9.4942092960e+00, 1.0202102552e-02, 1.7479602373e+00
9.4976220240e+00, 1.2422818841e-02, 1.7458641156e+00
9.5010347520e+00, 1.3031133863e-02, 1.7437386776e+00
9.5044474800e+00, 1.0759113899e-02, 1.7430937171e+00
9.5078602080e+00, 9.6450912060e-03, 1.7437166903e+00
9.5112729360e+00, 1.0641848352e-02, 1.7416425560e+00
9.5146856640e+00, 1.2796602770e-02, 1.7398029527e+00
9.5180983920e+00, 1.2180958651e-02, 1.7361823790e+00
9.5215111200e+00, 1.0531911902e-02, 1.7367613776e+00
9.5249238480e+00, 9.8283186226e-03, 1.7357206459e+00
9.5283365760e+00, 1.0136140682e-02, 1.7320634266e+00
9.5317493040e+00, 1.3075108443e-02, 1.7306928856e+00
9.5351620320e+00, 1.2158971361e-02, 1.7264346804e+00
9.5385747600e+00, 1.0121482489e-02, 1.7277978924e+00
9.5419874880e+00, 9.0954089565e-03, 1.7263394021e+00
9.5454002160e+00, 1.0700481125e-02, 1.7222277789e+00
9.5488129440e+00, 1.2899210124e-02, 1.7205714031e+00
9.5522256720e+00, 1.1763200141e-02, 1.7176690808e+00
9.5556384000e+00, 9.6084457227e-03, 1.7194940259e+00
9.5590511280e+00, 9.8136604292e-03, 1.7176177771e+00
9.5624638560e+00, 1.1579972725e-02, 1.7146714803e+00
9.5658765840e+00, 1.2730640900e-02, 1.7129784589e+00
9.5692893120e+00, 1.0627190159e-02, 1.7101127821e+00
9.5727020400e+00, 8.8755360566e-03, 1.7121209546e+00
9.5761147680e+00, 8.8022450900e-03, 1.7097023527e+00
9.5795274960e+00, 1.1228176085e-02, 1.7077308257e+00
9.5829402240e+00, 1.1997731234e-02, 1.7058985516e+00
9.5863529520e+00, 1.0634519255e-02, 1.7037657844e+00
9.5897656800e+00, 8.7949159933e-03, 1.7056420332e+00
9.5931784080e+00, 9.4325474029e-03, 1.7024099015e+00
9.5965911360e+00, 1.1770529238e-02, 1.6999912996e+00
9.6000038640e+00, 1.2994488380e-02, 1.6980344308e+00
9.6034165920e+00, 1.2400831551e-02, 1.6973601539e+00
9.6068293200e+00, 1.0172786166e-02, 1.6982689619e+00
9.6102420480e+00, 1.0378000872e-02, 1.6955132216e+00
9.6136547760e+00, 1.2686666320e-02, 1.6941573387e+00
9.6170675040e+00, 1.3045792057e-02, 1.6907712960e+00
9.6204802320e+00, 1.1022961378e-02, 1.6902802466e+00
9.6238929600e+00, 1.0678493835e-02, 1.6911597382e+00
9.6273056880e+00, 1.2613375354e-02, 1.6884772888e+00
9.6307184160e+00, 1.3316968633e-02, 1.6862199270e+00
9.6341311440e+00, 1.4423662229e-02, 1.6846001967e+00
9.6375438720e+00, 1.2041705814e-02, 1.6844389565e+00
9.6409566000e+00, 1.1066935958e-02, 1.6855969538e+00
9.6443693280e+00, 1.2715982707e-02, 1.6816978744e+00
9.6477820560e+00, 1.5691595951e-02, 1.6801587641e+00
9.6511947840e+00, 1.4672851516e-02, 1.6769046452e+00
9.6546075120e+00, 1.2320211487e-02, 1.6770512271e+00
9.6580202400e+00, 1.2122325877e-02, 1.6774030237e+00
9.6614329680e+00, 1.4027891009e-02, 1.6733500333e+00
9.6648456960e+00, 1.4819433449e-02, 1.6729322748e+00
9.6682584240e+00, 1.4482295002e-02, 1.6696048649e+00
9.6716711520e+00, 1.1961085751e-02, 1.6716057083e+00
9.6750838800e+00, 1.0737126609e-02, 1.6711952789e+00
9.6784966080e+00, 1.2730640900e-02, 1.6677066289e+00
9.6819093360e+00, 1.5127255509e-02, 1.6653026851e+00
9.6853220640e+00, 1.3698081660e-02, 1.6621658318e+00
9.6887347920e+00, 1.1242834278e-02, 1.6644451808e+00
9.6921475200e+00, 1.0590544675e-02, 1.6622537809e+00
9.6955602480e+00, 1.2833248254e-02, 1.6597399008e+00
9.6989729760e+00, 1.4306396683e-02, 1.6575704882e+00
9.7023857040e+00, 1.3214361280e-02, 1.6554450501e+00
9.7057984320e+00, 1.1726554658e-02, 1.6572186915e+00
9.7092111600e+00, 1.1711896464e-02, 1.6539059398e+00
9.7126238880e+00, 1.3272994053e-02, 1.6520809948e+00
9.7160366160e+00, 1.5009989962e-02, 1.6502560497e+00
9.7194493440e+00, 1.2994488380e-02, 1.6486729648e+00
9.7228620720e+00, 1.1110910538e-02, 1.6504539353e+00
9.7262748000e+00, 1.1162214215e-02, 1.6479400552e+00
9.7296875280e+00, 1.3573487016e-02, 1.6456020733e+00
9.7331002560e+00, 1.3272994053e-02, 1.6432787497e+00
9.7365129840e+00, 1.3412246890e-02, 1.6427363965e+00
9.7399257120e+00, 1.1162214215e-02, 1.6438504192e+00
9.7433384400e+00, 1.1675250981e-02, 1.6406915786e+00
9.7467511680e+00, 1.4071865589e-02, 1.6381263947e+00
9.7501638960e+00, 1.5017319059e-02, 1.6352680470e+00
9.7535766240e+00, 1.3060450250e-02, 1.6345351374e+00
9.7569893520e+00, 1.1799845624e-02, 1.6357224510e+00
9.7604020800e+00, 1.1961085751e-02, 1.6329667107e+00
9.7638148080e+00, 1.4093852879e-02, 1.6310831328e+00
9.7672275360e+00, 1.4401674939e-02, 1.6281148487e+00
9.7706402640e+00, 1.2847906447e-02, 1.6271547370e+00
9.7740529920e+00, 1.1103581442e-02, 1.6274405718e+00
9.7774657200e+00, 1.2320211487e-02, 1.6251978682e+00
9.7808784480e+00, 1.5053964542e-02, 1.6235488215e+00
9.7842911760e+00, 1.4988002672e-02, 1.6207344484e+00
9.7877039040e+00, 1.2459464324e-02, 1.6204266263e+00
9.7911166320e+00, 1.1748541948e-02, 1.6222295841e+00
9.7945293600e+00, 1.3654107080e-02, 1.6185577066e+00
9.7979420880e+00, 1.5904139755e-02, 1.6167913943e+00
9.8013548160e+00, 1.5559672212e-02, 1.6149591202e+00
9.8047675440e+00, 1.2833248254e-02, 1.6152449550e+00
9.8081802720e+00, 1.2078351298e-02, 1.6139696921e+00
9.8115930000e+00, 1.2825919157e-02, 1.6106496113e+00
9.8150057280e+00, 1.6124012654e-02, 1.6098727271e+00
9.8184184560e+00, 1.4782787965e-02, 1.6059883059e+00
9.8218311840e+00, 1.2027047621e-02, 1.6079012001e+00
9.8252439120e+00, 1.2049034911e-02, 1.6064060644e+00
9.8286566400e+00, 1.4203789329e-02, 1.6025802759e+00
9.8320693680e+00, 1.6277923684e-02, 1.6007406727e+00
9.8354820960e+00, 1.4379687649e-02, 1.5987471584e+00
9.8388948240e+00, 1.3756714433e-02, 1.6006893690e+00
9.8423075520e+00, 1.3522183340e-02, 1.5985052982e+00
9.8457202800e+00, 1.5794203305e-02, 1.5956249632e+00
9.8491330080e+00, 1.8374045329e-02, 1.5950606227e+00
9.8525457360e+00, 1.6021405301e-02, 1.5920923386e+00
9.8559584640e+00, 1.3698081660e-02, 1.5942764094e+00
9.8593711920e+00, 1.4687509709e-02, 1.5918138329e+00
9.8627839200e+00, 1.6724998581e-02, 1.5888015742e+00
9.8661966480e+00, 1.7560515600e-02, 1.5866981235e+00
9.8696093760e+00, 1.7040149737e-02, 1.5855621135e+00
9.8730221040e+00, 1.4086523783e-02, 1.5863463268e+00
9.8764348320e+00, 1.4511611389e-02, 1.5839057376e+00
9.8798475600e+00, 1.6600403937e-02, 1.5826378039e+00
9.8832602880e+00, 1.7861008563e-02, 1.5785994716e+00
9.8866730160e+00, 1.5134584605e-02, 1.5778812202e+00
9.8900857440e+00, 1.3485537856e-02, 1.5791418248e+00
9.8934984720e+00, 1.4174472943e-02, 1.5761222370e+00
9.8969112000e+00, 1.6329227361e-02, 1.5741140645e+00
9.9003239280e+00, 1.6578416647e-02, 1.5719959556e+00
9.9037366560e+00, 1.4562915066e-02, 1.5718200572e+00
9.9071493840e+00, 1.3207032183e-02, 1.5720472592e+00
9.9105621120e+00, 1.4211118426e-02, 1.5690203423e+00
9.9139748400e+00, 1.5999418011e-02, 1.5660960327e+00
9.9173875680e+00, 1.7355300894e-02, 1.5632376850e+00
9.9208002960e+00, 1.5009989962e-02, 1.5622849025e+00
9.9242130240e+00, 1.3097095733e-02, 1.5619477640e+00
9.9276257520e+00, 1.4372358552e-02, 1.5582538993e+00
9.9310384800e+00, 1.6666365807e-02, 1.5558792720e+00
9.9344512080e+00, 1.8330070749e-02, 1.5533580627e+00
9.9378639360e+00, 1.3698081660e-02, 1.5529476333e+00
9.9412766640e+00, 1.3214361280e-02, 1.5534826574e+00
9.9446893920e+00, 1.5435077568e-02, 1.5506682843e+00
9.9481021200e+00, 1.7912312240e-02, 1.5488579974e+00
9.9515148480e+00, 1.6549100261e-02, 1.5469817487e+00
9.9549275760e+00, 1.4335713069e-02, 1.5469084577e+00
9.9583403040e+00, 1.4189131136e-02, 1.5460802698e+00
9.9617530320e+00, 1.5889481561e-02, 1.5434564532e+00
9.9651657600e+00, 1.8124856043e-02, 1.5415582171e+00
9.9685784880e+00, 1.6351214651e-02, 1.5390516661e+00
9.9719912160e+00, 1.5068622735e-02, 1.5408692820e+00
9.9754039440e+00, 1.3661436176e-02, 1.5391102988e+00
9.9788166720e+00, 1.5904139755e-02, 1.5366990260e+00
9.9822294000e+00, 1.6981516964e-02, 1.5354604087e+00
9.9856421280e+00, 1.6021405301e-02, 1.5320743660e+00
9.9890548560e+00, 1.4101181976e-02, 1.5335695018e+00
9.9924675840e+00, 1.3947270946e-02, 1.5316126330e+00
9.9958803120e+00, 1.5962772528e-02, 1.5285857160e+00
9.9992930400e+00, 1.7970945013e-02, 1.5275010097e+00
1.0002705768e+01, 1.6974187867e-02, 1.5246719784e+00
1.0006118496e+01, 1.4416333132e-02, 1.5267607710e+00
1.0009531224e+01, 1.4321054876e-02, 1.5239390687e+00
1.0012943952e+01, 1.7333313604e-02, 1.5217916434e+00
1.0016356680e+01, 1.8909069386e-02, 1.5194463325e+00
1.0019769408e+01, 1.6424505618e-02, 1.5164560611e+00
1.0023182136e+01, 1.4731484289e-02, 1.5187134228e+00
1.0026594864e+01, 1.5669608661e-02, 1.5164633902e+00
1.0030007592e+01, 1.8374045329e-02, 1.5146091287e+00
1.0033420320e+01, 1.9795890082e-02, 1.5131579676e+00
1.0036833048e+01, 1.5588988598e-02, 1.5116335155e+00
1.0040245776e+01, 1.3485537856e-02, 1.5125789689e+00
1.0043658504e+01, 1.5229862862e-02, 1.5094274574e+00
1.0047071232e+01, 1.8960373062e-02, 1.5071920829e+00
1.0050483960e+01, 1.9268195122e-02, 1.5044363425e+00
1.0053896688e+01, 1.6285252781e-02, 1.5044583298e+00
1.0057309416e+01, 1.4035220106e-02, 1.5056016689e+00
1.0060722144e+01, 1.5970101625e-02, 1.5023109045e+00
1.0064134872e+01, 1.7758401210e-02, 1.5014973748e+00
1.0067547600e+01, 1.8036906883e-02, 1.4988955455e+00
1.0070960328e+01, 1.5471723052e-02, 1.4982066104e+00
1.0074373056e+01, 1.4101181976e-02, 1.4984997742e+00
1.0077785784e+01, 1.5691595951e-02, 1.4946593276e+00
1.0081198512e+01, 1.7677781147e-02, 1.4917936508e+00
1.0084611240e+01, 1.8051565076e-02, 1.4884662409e+00
1.0088023968e+01, 1.5281166538e-02, 1.4896242382e+00
1.0091436696e+01, 1.4790117062e-02, 1.4897634910e+00
1.0094849424e+01, 1.6695682194e-02, 1.4863041574e+00
1.0098262152e+01, 1.8579260036e-02, 1.4861209300e+00
1.0101674880e+01, 1.8315412556e-02, 1.4820166358e+00
1.0105087608e+01, 1.5808861498e-02, 1.4839441883e+00
1.0108500336e+01, 1.5163900992e-02, 1.4837169863e+00
1.0111913064e+01, 1.8073552366e-02, 1.4807413730e+00
1.0115325792e+01, 2.1151772964e-02, 1.4783594166e+00
1.0118738520e+01, 1.9803219178e-02, 1.4755157271e+00
1.0122151248e+01, 1.6864251417e-02, 1.4767176990e+00
1.0125563976e+01, 1.5970101625e-02, 1.4753324997e+00
1.0128976704e+01, 1.9356144282e-02, 1.4730604797e+00
1.0132389432e+01, 2.1378974960e-02, 1.4712062183e+00
1.0135802160e+01, 2.1254380317e-02, 1.4677395555e+00
1.0139214888e+01, 1.7252693540e-02, 1.4692127040e+00
1.0142627616e+01, 1.5266508345e-02, 1.4678861375e+00
1.0146040344e+01, 1.9422106152e-02, 1.4660318760e+00
1.0149453072e+01, 2.2023935467e-02, 1.4635473123e+00
1.0152865800e+01, 2.1027178321e-02, 1.4604177880e+00
1.0156278528e+01, 1.7589831987e-02, 1.4620448474e+00
1.0159691256e+01, 1.7303997217e-02, 1.4604837499e+00
1.0163103984e+01, 2.0198990398e-02, 1.4589666268e+00
1.0166516712e+01, 2.2522314040e-02, 1.4562328738e+00
1.0169929440e+01, 1.9260866025e-02, 1.4548110290e+00
1.0173342168e+01, 1.5970101625e-02, 1.4551701548e+00
1.0176754896e+01, 1.5999418011e-02, 1.4531546532e+00
1.0180167624e+01, 2.0250294075e-02, 1.4519380231e+00
1.0183580352e+01, 1.9275524219e-02, 1.4496660032e+00
1.0186993080e+01, 1.7391946377e-02, 1.4481708675e+00
1.0190405808e+01, 1.5501039438e-02, 1.4487058915e+00
1.0193818536e+01, 1.7054807930e-02, 1.4449240776e+00
1.0197231264e+01, 2.0155015818e-02, 1.4435975111e+00
1.0200643992e+01, 2.0858609098e-02, 1.4401381775e+00
1.0204056720e+01, 1.8623234616e-02, 1.4401015320e+00
1.0207469448e+01, 1.6556429357e-02, 1.4411056183e+00
1.0210882176e+01, 1.7340642700e-02, 1.4378441703e+00
1.0214294904e+01, 2.0624078004e-02, 1.4365982238e+00
1.0217707632e+01, 2.1195747544e-02, 1.4339157745e+00
1.0221120360e+01, 1.8967702159e-02, 1.4349418480e+00
1.0224533088e+01, 1.6490467488e-02, 1.4332121812e+00
1.0227945816e+01, 1.8762487452e-02, 1.4304197954e+00
1.0231358544e+01, 2.1979960887e-02, 1.4286314958e+00
1.0234771272e+01, 2.2199833787e-02, 1.4256338952e+00
1.0238184000e+01, 1.7736413920e-02, 1.4255606043e+00
1.0241596728e+01, 1.6124012654e-02, 1.4256338952e+00
1.0245009456e+01, 1.8014919593e-02, 1.4219400305e+00
1.0248422184e+01, 2.1327671284e-02, 1.4205914767e+00
1.0251834912e+01, 2.0470166975e-02, 1.4175352434e+00
1.0255247640e+01, 1.6944871481e-02, 1.4179236855e+00
1.0258660368e+01, 1.5962772528e-02, 1.4188618099e+00
1.0262073096e+01, 1.8549943649e-02, 1.4148601231e+00
1.0265485824e+01, 2.1159102061e-02, 1.4137607586e+00
1.0268898552e+01, 2.0037750272e-02, 1.4107338417e+00
1.0272311280e+01, 1.7223377154e-02, 1.4112322203e+00
1.0275724008e+01, 1.7435920957e-02, 1.4091947314e+00
1.0279136736e+01, 1.9363473379e-02, 1.4061531563e+00
1.0282549464e+01, 2.1466924120e-02, 1.4052443483e+00
1.0285962192e+01, 1.9532042602e-02, 1.4026205317e+00
1.0289374920e+01, 1.6197303621e-02, 1.4047459697e+00
1.0292787648e+01, 1.5728241435e-02, 1.4023933297e+00
1.0296200376e+01, 1.9092296802e-02, 1.3992051727e+00
